sci_name,type_voucher,voucher_prefix,matched_abbreviation,issue
Hylomyscus_parvus,MNHN-ZM-MO-1983-239,MNHN-ZM-MO-1983-239,MNHN,prefix_missing_from_metadata
Hylomyscus_pygmaeus,FMNH:Mamm:219684,FMNH:MAMM:219684,FMNH,prefix_missing_from_metadata
Hylomyscus_simus,MCZ:Mamm:24028,MCZ:MAMM:24028,MCZ,prefix_missing_from_metadata
Hylomyscus_stanleyi,FMNH:Mamm:171362,FMNH:MAMM:171362,FMNH,prefix_missing_from_metadata
Hylomyscus_stella,BMNH:Mamm:1907.1.2.23,BMNH:MAMM:1907.1.2.23,BMNH,prefix_missing_from_metadata
Hylomyscus_thornesmithae,FMNH:Mamm:222524,FMNH:MAMM:222524,FMNH,prefix_missing_from_metadata
Hylomyscus_walterverheyeni,MNHN-ZM-MO-2006-399,MNHN-ZM-MO-2006-399,MNHN,prefix_missing_from_metadata
Mastomys_coucha,BMNH:Mamm:1845.7.3.19,BMNH:MAMM:1845.7.3.19,BMNH,prefix_missing_from_metadata
Mastomys_erythroleucus,RMNH.MAM.19206,RMNH.MAM.19206,RMNH,prefix_missing_from_metadata
Mastomys_huberti,BMNH:Mamm:1904.7.9.18,BMNH:MAMM:1904.7.9.18,BMNH,prefix_missing_from_metadata
Mastomys_kollmannspergeri,MNHN-ZM-MO-1957-37,MNHN-ZM-MO-1957-37,MNHN,prefix_missing_from_metadata
Mastomys_natalensis,BMNH:Mamm:1845.7.3.20,BMNH:MAMM:1845.7.3.20,BMNH,prefix_missing_from_metadata
Mastomys_shortridgei,BMNH:Mamm:1933.1.11.1,BMNH:MAMM:1933.1.11.1,BMNH,prefix_missing_from_metadata
Montemys_delectorum,BMNH:Mamm:1910.9.21.3,BMNH:MAMM:1910.9.21.3,BMNH,prefix_missing_from_metadata
Nilopegamys_plumbeus,FMNH:Mamm:28633,FMNH:MAMM:28633,FMNH,prefix_missing_from_metadata
Ochromyscus_brockmani,BMNH:Mamm:1906.3.4.8,BMNH:MAMM:1906.3.4.8,BMNH,prefix_missing_from_metadata
Ochromyscus_niveiventris,FMNH:Mamm:17099,FMNH:MAMM:17099,FMNH,prefix_missing_from_metadata
Ochromyscus_yemeni,FMNH:Mamm:77972,FMNH:MAMM:77972,FMNH,prefix_missing_from_metadata
Praomys_coetzeei,FMNH:Mamm:81981,FMNH:MAMM:81981,FMNH,prefix_missing_from_metadata
Praomys_daltoni,BMNH:Mamm:1865.3.30.6,BMNH:MAMM:1865.3.30.6,BMNH,prefix_missing_from_metadata
Praomys_degraaffi,FMNH:Mamm:137573,FMNH:MAMM:137573,FMNH,prefix_missing_from_metadata
Praomys_hartwigi,ZFMK:Mamm:1968.7,ZFMK:MAMM:1968.7,ZFMK,prefix_missing_from_metadata
Praomys_jacksoni,BMNH:Mamm:1899.8.4.68,BMNH:MAMM:1899.8.4.68,BMNH,prefix_missing_from_metadata
Praomys_morio,BMNH:Mamm:1862.5.9.5,BMNH:MAMM:1862.5.9.5,BMNH,prefix_missing_from_metadata
Praomys_obscurus,ZFMK:Mamm:1988.115,ZFMK:MAMM:1988.115,ZFMK,prefix_missing_from_metadata
Praomys_petteri,MNHN-ZM-MO-1971-518,MNHN-ZM-MO-1971-518,MNHN,prefix_missing_from_metadata
Praomys_rostratus,USNM:MAMM:83836,USNM:MAMM:83836,USNM,prefix_missing_from_metadata
Praomys_tullbergi,BMNH:Mamm:1882.6.12.5,BMNH:MAMM:1882.6.12.5,BMNH,prefix_missing_from_metadata
Serengetimys_pernanus,BMNH:Mamm:1921.9.6.15,BMNH:MAMM:1921.9.6.15,BMNH,prefix_missing_from_metadata
Stenocephalemys_albipes,SMF:MAMM:4320,SMF:MAMM:4320,SMF,prefix_missing_from_metadata
Zelotomys_hildegardeae,BMNH:Mamm:1901.8.7.10,BMNH:MAMM:1901.8.7.10,BMNH,prefix_missing_from_metadata
Zelotomys_woosnami,BMNH:Mamm:1904.10.1.83,BMNH:MAMM:1904.10.1.83,BMNH,prefix_missing_from_metadata
Abditomys_latidens,FMNH:Mamm:62347,FMNH:MAMM:62347,FMNH,prefix_missing_from_metadata
Anonymomys_mindorensis,FMNH:Mamm:87598,FMNH:MAMM:87598,FMNH,prefix_missing_from_metadata
Baletemys_kampalili,FMNH:Mamm:208788,FMNH:MAMM:208788,FMNH,prefix_missing_from_metadata
Bandicota_savilei,BMNH:Mamm:1914.7.19.211,BMNH:MAMM:1914.7.19.211,BMNH,prefix_missing_from_metadata
Berylmys_latouchei,BMNH:Mamm:1897.6.6.2,BMNH:MAMM:1897.6.6.2,BMNH,prefix_missing_from_metadata
Berylmys_mackenziei,BMNH:Mamm:1916.3.26.65,BMNH:MAMM:1916.3.26.65,BMNH,prefix_missing_from_metadata
Berylmys_manipulus,BMNH:Mamm:1916.3.26.78,BMNH:MAMM:1916.3.26.78,BMNH,prefix_missing_from_metadata
Bullimus_bagobus,USNM:MAMM:125248,USNM:MAMM:125248,USNM,prefix_missing_from_metadata
Bullimus_carletoni,FMNH:Mamm:203246,FMNH:MAMM:203246,FMNH,prefix_missing_from_metadata
Bullimus_gamay,FMNH:Mamm:154882,FMNH:MAMM:154882,FMNH,prefix_missing_from_metadata
Bullimus_luzonicus,BMNH:Mamm:1895.8.2.7,BMNH:MAMM:1895.8.2.7,BMNH,prefix_missing_from_metadata
Bunomys_andrewsi,USNM:MAMM:175899,USNM:MAMM:175899,USNM,prefix_missing_from_metadata
Bunomys_coelestis,BMNH:Mamm:1897.1.3.12,BMNH:MAMM:1897.1.3.12,BMNH,prefix_missing_from_metadata
Bunomys_penitus,USNM:MAMM:218686,USNM:MAMM:218686,USNM,prefix_missing_from_metadata
Crunomys_alticola,BMNH:Mamm:1895.10.4.31,BMNH:MAMM:1895.10.4.31,BMNH,prefix_missing_from_metadata
Crunomys_baeodon,BMNH:Mamm:1894.7.2.81,BMNH:MAMM:1894.7.2.81,BMNH,prefix_missing_from_metadata
Crunomys_bartelsii,RMNH.MAM.18329,RMNH.MAM.18329,RMNH,prefix_missing_from_metadata
Crunomys_dollmani,BMNH:Mamm:1940.533,BMNH:MAMM:1940.533,BMNH,prefix_missing_from_metadata
Crunomys_fallax,BMNH:Mamm:1897.4.8.4,BMNH:MAMM:1897.4.8.4,BMNH,prefix_missing_from_metadata
Crunomys_hellwaldii,RMNH.MAM.18307,RMNH.MAM.18307,RMNH,prefix_missing_from_metadata
Crunomys_inas,BMNH:Mamm:1902.11.15.2,BMNH:MAMM:1902.11.15.2,BMNH,prefix_missing_from_metadata
Crunomys_melanius,BMNH:Mamm:1907.2.2.14,BMNH:MAMM:1907.2.2.14,BMNH,prefix_missing_from_metadata
Crunomys_moi,BMNH:Mamm:1926.11.17.11 (= CBK 3588),BMNH:MAMM:1926.11.17.11,BMNH,prefix_missing_from_metadata
Crunomys_musschenbroekii,RMNH.MAM.21070,RMNH.MAM.21070,RMNH,prefix_missing_from_metadata
Crunomys_ochraceiventer,BMNH:Mamm:1894.7.2.27,BMNH:MAMM:1894.7.2.27,BMNH,prefix_missing_from_metadata
Crunomys_pagensis,USNM:MAMM:121629,USNM:MAMM:121629,USNM,prefix_missing_from_metadata
Crunomys_panglima,BMNH:Mamm:1894.2.1.11,BMNH:MAMM:1894.2.1.11,BMNH,prefix_missing_from_metadata
Crunomys_rajah,BMNH:Mamm:1892.9.6.15,BMNH:MAMM:1892.9.6.15,BMNH,prefix_missing_from_metadata
Crunomys_suncoides,FMNH:Mamm:147942,FMNH:MAMM:147942,FMNH,prefix_missing_from_metadata
Crunomys_surifer,USNM:MAMM:86746,USNM:MAMM:86746,USNM,prefix_missing_from_metadata
Crunomys_tompotika,FMNH:Mamm:213454 (=> MZB 36997),FMNH:MAMM:213454,FMNH,prefix_missing_from_metadata
Dacnomys_millardi,BMNH:Mamm:1916.3.25.98,BMNH:MAMM:1916.3.25.98,BMNH,prefix_missing_from_metadata
Diplothrix_legata,BMNH:Mamm:1905.11.3.41,BMNH:MAMM:1905.11.3.41,BMNH,prefix_missing_from_metadata
Echiothrix_centrosa,USNM:MAMM:218706,USNM:MAMM:218706,USNM,prefix_missing_from_metadata
Eropeplus_canus,USNM:MAMM:218707,USNM:MAMM:218707,USNM,prefix_missing_from_metadata
Frateromys_fratrorum,BMNH:Mamm:1897.1.2.28,BMNH:MAMM:1897.1.2.28,BMNH,prefix_missing_from_metadata
Kadarsanomys_sodyi,RMNH.MAM.13595,RMNH.MAM.13595,RMNH,prefix_missing_from_metadata
Komodomys_rintjanus,RMNH.MAM.9801,RMNH.MAM.9801,RMNH,prefix_missing_from_metadata
Lenomys_meyeri,RMNH.MAM.18302,RMNH.MAM.18302,RMNH,prefix_missing_from_metadata
Lenothrix_cana,USNM:MAMM:114386,USNM:MAMM:114386,USNM,prefix_missing_from_metadata
Leopoldamys_ciliatus,BMNH:Mamm:1902.11.15.1,BMNH:MAMM:1902.11.15.1,BMNH,prefix_missing_from_metadata
Leopoldamys_edwardsi,"BMNH:Mamm:1882.6.16.1, MNHN-ZM-MO-1874-606 (= MNHN:type:346b) (= MNHN ""883""), MNHN-ZM-MO-1874-607 (= MNHN:type:346) (= MNHN ""882""), MNHN-ZM-MO-1874-608 (= MNHN:type:346a) (= MNHN ""884""), MNHN-ZM-MO-1874-610 (= MNHN:type:346c) (= MNHN ""885"")","BMNH:MAMM:1882.6.16.1,",BMNH,prefix_missing_from_metadata
Leopoldamys_herberti,BMNH:Mamm:1920.7.3.53 (= CBK 2053),BMNH:MAMM:1920.7.3.53,BMNH,prefix_missing_from_metadata
Leopoldamys_milleti,BMNH:Mamm:1926.11.17.9 (= CBK 3393),BMNH:MAMM:1926.11.17.9,BMNH,prefix_missing_from_metadata
Leopoldamys_sabanus,BMNH:Mamm:1895.10.4.27,BMNH:MAMM:1895.10.4.27,BMNH,prefix_missing_from_metadata
Leopoldamys_siporanus,"BMNH:Mamm:1895.1.9.13, MSNG (no number given)","BMNH:MAMM:1895.1.9.13,",BMNH,prefix_missing_from_metadata
Limnomys_bryophilus,FMNH:Mamm:147974,FMNH:MAMM:147974,FMNH,prefix_missing_from_metadata
Limnomys_sibuanus,USNM:MAMM:125228,USNM:MAMM:125228,USNM,prefix_missing_from_metadata
Margaretamys_beccarii,RMNH.MAM.18305,RMNH.MAM.18305,RMNH,prefix_missing_from_metadata
Melasmothrix_naso,USNM:MAMM:219752,USNM:MAMM:219752,USNM,prefix_missing_from_metadata
Niviventer_andersoni,BMNH:Mamm:1911.2.1.135,BMNH:MAMM:1911.2.1.135,BMNH,prefix_missing_from_metadata
Niviventer_brahma,BMNH:Mamm:1914.6.24.2,BMNH:MAMM:1914.6.24.2,BMNH,prefix_missing_from_metadata
Niviventer_bukit,BMNH:Mamm:1903.2.6.60,BMNH:MAMM:1903.2.6.60,BMNH,prefix_missing_from_metadata
Niviventer_cameroni,BMNH:Mamm:1947.1464,BMNH:MAMM:1947.1464,BMNH,prefix_missing_from_metadata
Niviventer_confucianus,"MNHN-ZM-MO-1870-20 (= MNHN:type:341a) (= MNHN ""1082""), MNHN-ZM-MO-1870-21 (= MNHN:type:341) (= MNHN ""1081"")",MNHN-ZM-MO-1870-20,MNHN,prefix_missing_from_metadata
Niviventer_coninga,BMNH:Mamm:1864.2.11.3,BMNH:MAMM:1864.2.11.3,BMNH,prefix_missing_from_metadata
Niviventer_cremoriventer,USNM:MAMM:86770,USNM:MAMM:86770,USNM,prefix_missing_from_metadata
Niviventer_culturatus,BMNH:Mamm:1912.11.23.21,BMNH:MAMM:1912.11.23.21,BMNH,prefix_missing_from_metadata
Niviventer_eha,BMNH:Mamm:1915.9.1.189,BMNH:MAMM:1915.9.1.189,BMNH,prefix_missing_from_metadata
Niviventer_excelsior,BMNH:Mamm:1911.2.1.131,BMNH:MAMM:1911.2.1.131,BMNH,prefix_missing_from_metadata
Niviventer_fraternus,BMNH:Mamm:2003.13,BMNH:MAMM:2003.13,BMNH,prefix_missing_from_metadata
Niviventer_fulvescens,BMNH:Mamm:1845.1.8.376,BMNH:MAMM:1845.1.8.376,BMNH,prefix_missing_from_metadata
Niviventer_huang,BMNH:Mamm:1898.11.1.16,BMNH:MAMM:1898.11.1.16,BMNH,prefix_missing_from_metadata
Niviventer_lepturus,RMNH.MAM.18321,RMNH.MAM.18321,RMNH,prefix_missing_from_metadata
Niviventer_mekongis,BMNH:Mamm:1926.11.16.13,BMNH:MAMM:1926.11.16.13,BMNH,prefix_missing_from_metadata
Niviventer_niviventer,BMNH:Mamm:1843.1.12.73,BMNH:MAMM:1843.1.12.73,BMNH,prefix_missing_from_metadata
Niviventer_rapit,BMNH:Mamm:1893.4.1.15,BMNH:MAMM:1893.4.1.15,BMNH,prefix_missing_from_metadata
Niviventer_sacer,BMNH:Mamm:1908.2.8.8,BMNH:MAMM:1908.2.8.8,BMNH,prefix_missing_from_metadata
Niviventer_tenaster,BMNH:Mamm:1888.12.1.53,BMNH:MAMM:1888.12.1.53,BMNH,prefix_missing_from_metadata
Palawanomys_furvus,USNM:MAMM:478113,USNM:MAMM:478113,USNM,prefix_missing_from_metadata
Papagomys_armandvillei,RMNH.MAM.18301,RMNH.MAM.18301,RMNH,prefix_missing_from_metadata
Paucidentomys_vermidax,FMNH:Mamm:213102 (= MZB 35000),FMNH:MAMM:213102,FMNH,prefix_missing_from_metadata
Rattus_adustus,RMNH.MAM.9811 (= MZB 5827),RMNH.MAM.9811,RMNH,prefix_missing_from_metadata
Rattus_arfakiensis,BMNH:Mamm:1929.5.27.36,BMNH:MAMM:1929.5.27.36,BMNH,prefix_missing_from_metadata
Rattus_argentiventer,BMNH:Mamm:1919.11.5.89,BMNH:MAMM:1919.11.5.89,BMNH,prefix_missing_from_metadata
Rattus_arrogans,BMNH:Mamm:1922.2.2.24,BMNH:MAMM:1922.2.2.24,BMNH,prefix_missing_from_metadata
Rattus_bontanus,BMNH:Mamm:1897.1.3.10,BMNH:MAMM:1897.1.3.10,BMNH,prefix_missing_from_metadata
Rattus_burrus,USNM:MAMM:111811,USNM:MAMM:111811,USNM,prefix_missing_from_metadata
Rattus_ceramicus,BMNH:Mamm:1920.7.26.28,BMNH:MAMM:1920.7.26.28,BMNH,prefix_missing_from_metadata
Rattus_colletti,BMNH:Mamm:1904.4.4.4,BMNH:MAMM:1904.4.4.4,BMNH,prefix_missing_from_metadata
Rattus_elaphinus,RMNH.MAM.9799 (= MZB 4087),RMNH.MAM.9799,RMNH,prefix_missing_from_metadata
Rattus_enganus,USNM:MAMM:140976,USNM:MAMM:140976,USNM,prefix_missing_from_metadata
Rattus_exulans,USNM:MAMM:3730,USNM:MAMM:3730,USNM,prefix_missing_from_metadata
Rattus_facetus,USNM:MAMM:218677,USNM:MAMM:218677,USNM,prefix_missing_from_metadata
Rattus_feliceus,BMNH:Mamm:1920.7.26.7,BMNH:MAMM:1920.7.26.7,BMNH,prefix_missing_from_metadata
Rattus_giluwensis,BMNH:Mamm:1953.256,BMNH:MAMM:1953.256,BMNH,prefix_missing_from_metadata
Rattus_hoogerwerfi,RMNH.MAM.9824 (= MZB 311/37) (= MZB 4854),RMNH.MAM.9824,RMNH,prefix_missing_from_metadata
Rattus_leucopus,BMNH:Mamm:1867.5.6.4,BMNH:MAMM:1867.5.6.4,BMNH,prefix_missing_from_metadata
Rattus_lugens,USNM:MAMM:121533,USNM:MAMM:121533,USNM,prefix_missing_from_metadata
Rattus_lutreola,BMNH:Mamm:1941.1258,BMNH:MAMM:1941.1258,BMNH,prefix_missing_from_metadata
Rattus_marmosurus,BMNH:Mamm:1897.1.2.22,BMNH:MAMM:1897.1.2.22,BMNH,prefix_missing_from_metadata
Rattus_mindorensis,BMNH:Mamm:1897.3.1.4,BMNH:MAMM:1897.3.1.4,BMNH,prefix_missing_from_metadata
Rattus_montanus,BMNH:Mamm:1931.11.7.8,BMNH:MAMM:1931.11.7.8,BMNH,prefix_missing_from_metadata
Rattus_mordax,BMNH:Mamm:1904.8.3.1,BMNH:MAMM:1904.8.3.1,BMNH,prefix_missing_from_metadata
Rattus_morotaiensis,USNM:MAMM:277312,USNM:MAMM:277312,USNM,prefix_missing_from_metadata
Rattus_niobe,BMNH:Mamm:1905.11.28.7,BMNH:MAMM:1905.11.28.7,BMNH,prefix_missing_from_metadata
Rattus_nitidus,BMNH:Mamm:1879.11.21.415,BMNH:MAMM:1879.11.21.415,BMNH,prefix_missing_from_metadata
Rattus_osgoodi,FMNH:Mamm:46761,FMNH:MAMM:46761,FMNH,prefix_missing_from_metadata
Rattus_pelurus,RMNH.MAM.9800 (= MZB 5620),RMNH.MAM.9800,RMNH,prefix_missing_from_metadata
Rattus_praetor,BMNH:Mamm:1888.1.5.39,BMNH:MAMM:1888.1.5.39,BMNH,prefix_missing_from_metadata
Rattus_pyctoris,BMNH:Mamm:1845.1.8.381,BMNH:MAMM:1845.1.8.381,BMNH,prefix_missing_from_metadata
Rattus_satarae,BMNH:Mamm:1915.7.3.56,BMNH:MAMM:1915.7.3.56,BMNH,prefix_missing_from_metadata
Rattus_simalurensis,USNM:MAMM:114216,USNM:MAMM:114216,USNM,prefix_missing_from_metadata
Rattus_sordidus,BMNH:Mamm:1858.11.24.6,BMNH:MAMM:1858.11.24.6,BMNH,prefix_missing_from_metadata
Rattus_stoicus,USNM:MAMM:111834,USNM:MAMM:111834,USNM,prefix_missing_from_metadata
Rattus_tanezumi,RMNH.MAM.24207,RMNH.MAM.24207,RMNH,prefix_missing_from_metadata
Rattus_tiomanicus,USNM:MAMM:101763,USNM:MAMM:101763,USNM,prefix_missing_from_metadata
Rattus_tunneyi,BMNH:Mamm:1904.1.3.30,BMNH:MAMM:1904.1.3.30,BMNH,prefix_missing_from_metadata
Rattus_verecundus,BMNH:Mamm:1903.12.1.1,BMNH:MAMM:1903.12.1.1,BMNH,prefix_missing_from_metadata
Saxatilomys_paulinae,BMNH:Mamm:2000.292,BMNH:MAMM:2000.292,BMNH,prefix_missing_from_metadata
Srilankamys_ohiensis,BMNH:Mamm:1929.1.30.1,BMNH:MAMM:1929.1.30.1,BMNH,prefix_missing_from_metadata
Sundamys_annandalei,BMNH:Mamm:1903.2.5.16,BMNH:MAMM:1903.2.5.16,BMNH,prefix_missing_from_metadata
Sundamys_infraluteus,BMNH:Mamm:1895.10.4.22,BMNH:MAMM:1895.10.4.22,BMNH,prefix_missing_from_metadata
Sundamys_maxi,RMNH.MAM.21477,RMNH.MAM.21477,RMNH,prefix_missing_from_metadata
Sundamys_muelleri,RMNH.MAM.18347,RMNH.MAM.18347,RMNH,prefix_missing_from_metadata
Taeromys_callitrichus,RMNH.MAM.21275,RMNH.MAM.21275,RMNH,prefix_missing_from_metadata
Taeromys_dominator,BMNH:Mamm:1897.1.2.24,BMNH:MAMM:1897.1.2.24,BMNH,prefix_missing_from_metadata
Taeromys_hamatus,USNM:MAMM:218680,USNM:MAMM:218680,USNM,prefix_missing_from_metadata
Taeromys_punicans,USNM:MAMM:219625,USNM:MAMM:219625,USNM,prefix_missing_from_metadata
Taeromys_taerae,RMNH.MAM.22569,RMNH.MAM.22569,RMNH,prefix_missing_from_metadata
Tarsomys_apoensis,USNM:MAMM:125280,USNM:MAMM:125280,USNM,prefix_missing_from_metadata
Tarsomys_orientalis,FMNH:Mamm:194803,FMNH:MAMM:194803,FMNH,prefix_missing_from_metadata
Tryphomys_adustus,USNM:MAMM:151511,USNM:MAMM:151511,USNM,prefix_missing_from_metadata
Beamys_hindei,BMNH:Mamm:1909.6.12.23,BMNH:MAMM:1909.6.12.23,BMNH,prefix_missing_from_metadata
Beamys_major,BMNH:Mamm:1914.10.22.2,BMNH:MAMM:1914.10.22.2,BMNH,prefix_missing_from_metadata
Cricetomys_ansorgei,BMNH:Mamm:1904.4.9.91,BMNH:MAMM:1904.4.9.91,BMNH,prefix_missing_from_metadata
Cricetomys_emini,BMNH:Mamm:1887.12.1.55,BMNH:MAMM:1887.12.1.55,BMNH,prefix_missing_from_metadata
Cricetomys_gambianus,BMNH:Mamm:1855.12.24.136,BMNH:MAMM:1855.12.24.136,BMNH,prefix_missing_from_metadata
Saccostomus_campestris,"BMNH:Mamm:1858.6.18.19, RMNH.MAM.26574","BMNH:MAMM:1858.6.18.19,",BMNH,prefix_missing_from_metadata
Saccostomus_mearnsi,USNM:MAMM:162882,USNM:MAMM:162882,USNM,prefix_missing_from_metadata
Saccostomus_umbriventer,USNM:MAMM:162612,USNM:MAMM:162612,USNM,prefix_missing_from_metadata
Dendromus_abyssinicus,FMNH:Mamm:28656,FMNH:MAMM:28656,FMNH,prefix_missing_from_metadata
Dendromus_insignis,BMNH:Mamm:1899.8.4.65,BMNH:MAMM:1899.8.4.65,BMNH,prefix_missing_from_metadata
Dendromus_kumasi,BMNH:Mamm:1925.10.24.50,BMNH:MAMM:1925.10.24.50,BMNH,prefix_missing_from_metadata
Dendromus_lachaisei,MNHN-ZM-2011-13,MNHN-ZM-2011-13,MNHN,prefix_missing_from_metadata
Dendromus_lovati,BMNH:Mamm:1900.3.3.21,BMNH:MAMM:1900.3.3.21,BMNH,prefix_missing_from_metadata
Dendromus_messorius,BMNH:Mamm:1903.2.4.24,BMNH:MAMM:1903.2.4.24,BMNH,prefix_missing_from_metadata
Dendromus_nyasae,BMNH:Mamm:1897.10.1.121,BMNH:MAMM:1897.10.1.121,BMNH,prefix_missing_from_metadata
Dendromus_oreas,FMNH:Mamm:42645,FMNH:MAMM:42645,FMNH,prefix_missing_from_metadata
Dendromus_pseudomystacalis,FMNH:Mamm:229596,FMNH:MAMM:229596,FMNH,prefix_missing_from_metadata
Dendromus_rogersi,FMNH:Mamm:174192,FMNH:MAMM:174192,FMNH,prefix_missing_from_metadata
Dendroprionomys_rousseloti,MNHN-ZM-MO-1949-19,MNHN-ZM-MO-1949-19,MNHN,prefix_missing_from_metadata
Poemys_melanotis,BMNH:Mamm:1843.2.28.12,BMNH:MAMM:1843.2.28.12,BMNH,prefix_missing_from_metadata
Poemys_nyikae,BMNH:Mamm:1897.10.1.123,BMNH:MAMM:1897.10.1.123,BMNH,prefix_missing_from_metadata
Poemys_pecilei,"MNHN-ZM-MO-1886-165 (= MNHN:type:383) (= MNHN ""889a""), MNHN-ZM-MO-1886-166 (= MNHN:type:383a)",MNHN-ZM-MO-1886-165,MNHN,prefix_missing_from_metadata
Prionomys_batesi,BMNH:Mamm:1911.5.5.9,BMNH:MAMM:1911.5.5.9,BMNH,prefix_missing_from_metadata
Steatomys_caurinus,BMNH:Mamm:1912.1.16.24,BMNH:MAMM:1912.1.16.24,BMNH,prefix_missing_from_metadata
Steatomys_cuppedius,BMNH:Mamm:1921.2.11.85,BMNH:MAMM:1921.2.11.85,BMNH,prefix_missing_from_metadata
Steatomys_jacksoni,BMNH:Mamm:1935.1.30.157,BMNH:MAMM:1935.1.30.157,BMNH,prefix_missing_from_metadata
Steatomys_opimus,"MNHN:type:385 (= MNHN ""1892""), MNHN-ZM-MO-1892-1196 (= MNHN:type:384) (= MNHN ""891a"")",MNHN:TYPE:385,MNHN,prefix_missing_from_metadata
Steatomys_pratensis,RMNH.MAM.26491,RMNH.MAM.26491,RMNH,prefix_missing_from_metadata
Brachytarsomys_albicauda,BMNH:Mamm:1875.1.29.15,BMNH:MAMM:1875.1.29.15,BMNH,prefix_missing_from_metadata
Brachytarsomys_villosus,MNHN-ZM-MO-1961-221,MNHN-ZM-MO-1961-221,MNHN,prefix_missing_from_metadata
Brachyuromys_betsileoensis,"BMNH:Mamm:1880.5.7.1, BMNH:Mamm:1880.5.7.2","BMNH:MAMM:1880.5.7.1,",BMNH,prefix_missing_from_metadata
Eliurus_antsingy,MNHN-ZM-MO-1966-2220,MNHN-ZM-MO-1966-2220,MNHN,prefix_missing_from_metadata
Eliurus_carletoni,FMNH:Mamm:173105,FMNH:MAMM:173105,FMNH,prefix_missing_from_metadata
Eliurus_danieli,FMNH:Mamm:175934,FMNH:MAMM:175934,FMNH,prefix_missing_from_metadata
Eliurus_ellermani,MNHN-ZM-MO-1981-871,MNHN-ZM-MO-1981-871,MNHN,prefix_missing_from_metadata
Eliurus_grandidieri,FMNH:Mamm:154048,FMNH:MAMM:154048,FMNH,prefix_missing_from_metadata
Eliurus_majori,BMNH:Mamm:1897.9.1.147,BMNH:MAMM:1897.9.1.147,BMNH,prefix_missing_from_metadata
Eliurus_minor,BMNH:Mamm:1897.9.1.153,BMNH:MAMM:1897.9.1.153,BMNH,prefix_missing_from_metadata
Eliurus_myoxinus,"MNHN-ZM-MO-1886-1120 (= MNHN:type:330) (= MNHN ""768"")",MNHN-ZM-MO-1886-1120,MNHN,prefix_missing_from_metadata
Eliurus_penicillatus,BMNH:Mamm:1897.9.1.149,BMNH:MAMM:1897.9.1.149,BMNH,prefix_missing_from_metadata
Eliurus_petteri,MNHN-ZM-MO-1961-177,MNHN-ZM-MO-1961-177,MNHN,prefix_missing_from_metadata
Eliurus_tanala,BMNH:Mamm:1897.9.1.154,BMNH:MAMM:1897.9.1.154,BMNH,prefix_missing_from_metadata
Eliurus_tsingimbato,FMNH:Mamm:172723,FMNH:MAMM:172723,FMNH,prefix_missing_from_metadata
Eliurus_webbi,BMNH:Mamm:1947.1576,BMNH:MAMM:1947.1576,BMNH,prefix_missing_from_metadata
Gymnuromys_roberti,BMNH:Mamm:1897.9.1.140,BMNH:MAMM:1897.9.1.140,BMNH,prefix_missing_from_metadata
Hypogeomys_antimena,"MNHN-ZM-MO-1888-10 (= MNHN:type:329d) (= MNHN ""1231""), MNHN-ZM-MO-1888-6 (= MNHN:type:329) (= MNHN ""1227""), MNHN-ZM-MO-1888-7 (= MNHN:type:329a) (= MNHN ""1228""), MNHN-ZM-MO-1888-8 (= MNHN:type:329b) (= MNHN ""1229""), MNHN-ZM-MO-1888-9 (= MNHN:type:329c) (= MNHN ""1230"")",MNHN-ZM-MO-1888-10,MNHN,prefix_missing_from_metadata
Macrotarsomys_bastardi,MNHN-ZM-MO-1912-134 (= MNHN:type:331),MNHN-ZM-MO-1912-134,MNHN,prefix_missing_from_metadata
Macrotarsomys_ingens,MNHN-ZM-MO-1958-636,MNHN-ZM-MO-1958-636,MNHN,prefix_missing_from_metadata
Macrotarsomys_petteri,FMNH:Mamm:176260,FMNH:MAMM:176260,FMNH,prefix_missing_from_metadata
Nesomys_audeberti,RMNH.MAM.26527,RMNH.MAM.26527,RMNH,prefix_missing_from_metadata
Nesomys_lambertoni,"MCZ:Mamm:45941, MNHN-ZM-MO-1961-106","MCZ:MAMM:45941,",MCZ,prefix_missing_from_metadata
Voalavo_gymnocaudus,FMNH:Mamm:154040,FMNH:MAMM:154040,FMNH,prefix_missing_from_metadata
Delanymys_brooksi,BMNH:Mamm:1961.1610,BMNH:MAMM:1961.1610,BMNH,prefix_missing_from_metadata
Mystromys_albicaudatus,"BMNH:Mamm:1843.2.28.7, BMNH:Mamm:1873.12.8.6","BMNH:MAMM:1843.2.28.7,",BMNH,prefix_missing_from_metadata
Petromyscus_collinus,BMNH:Mamm:1925.1.2.166,BMNH:MAMM:1925.1.2.166,BMNH,prefix_missing_from_metadata
Petromyscus_monticularis,BMNH:Mamm:1925.1.2.167,BMNH:MAMM:1925.1.2.167,BMNH,prefix_missing_from_metadata
Petromyscus_shortridgei,BMNH:Mamm:1925.12.4.147,BMNH:MAMM:1925.12.4.147,BMNH,prefix_missing_from_metadata
Typhlomys_chapensis,BMNH:Mamm:1932.4.19.7,BMNH:MAMM:1932.4.19.7,BMNH,prefix_missing_from_metadata
